_time,humidity,light_lux,sound_avg,sound_db,sound_peak_to_peak,sound_raw,sound_rms,sound_voltage,temperature
2025-05-07 19:13:02.888200-04:00,44.5,4970.86,498.0,9.74,562.0,496.0,512.88,2.43,71.2
2025-05-07 19:13:06.636794-04:00,44.5,4956.8,517.0,10.11,139.0,527.0,517.88,2.53,71.2
2025-05-07 19:13:10.385505-04:00,44.4,4941.54,504.0,9.85,136.0,515.0,505.28,2.46,71.2
2025-05-07 19:13:14.130596-04:00,44.3,4925.25,506.0,9.89,135.0,514.0,507.44,2.47,71.2
2025-05-07 19:13:17.877913-04:00,44.2,4913.43,496.0,9.7,145.0,478.0,497.49,2.42,71.2
2025-05-07 19:13:21.624193-04:00,44.2,4896.95,509.0,9.95,133.0,522.0,510.31,2.49,71.2
2025-05-07 19:13:25.372312-04:00,44.1,4888.39,506.0,9.89,117.0,513.0,507.38,2.47,71.2
2025-05-07 19:13:29.119253-04:00,44.0,4875.17,510.0,9.97,126.0,526.0,511.14,2.49,71.2
2025-05-07 19:13:32.868543-04:00,44.0,4866.61,512.0,10.01,139.0,501.0,513.22,2.5,71.1
2025-05-07 19:13:36.612663-04:00,44.0,4856.84,491.0,9.6,162.0,470.0,492.5,2.4,71.1
2025-05-07 19:13:40.358673-04:00,44.0,4846.04,490.0,9.58,167.0,483.0,491.86,2.39,71.1
2025-05-07 19:13:44.106155-04:00,43.9,4834.03,510.0,9.97,142.0,529.0,511.59,2.49,71.1
2025-05-07 19:13:47.855032-04:00,43.9,4822.02,508.0,9.93,179.0,535.0,509.25,2.48,71.2
2025-05-07 19:13:51.601608-04:00,44.0,4812.25,489.0,9.56,225.0,453.0,491.81,2.39,71.1
2025-05-07 19:13:55.347561-04:00,44.0,4800.24,507.0,9.91,133.0,513.0,508.14,2.48,71.1
2025-05-07 19:13:59.094922-04:00,44.1,4788.24,504.0,9.85,125.0,498.0,504.87,2.46,71.1
2025-05-07 19:14:02.842091-04:00,44.1,4776.23,506.0,9.89,158.0,506.0,506.85,2.47,71.1
2025-05-07 19:14:06.587928-04:00,44.0,4767.66,493.0,9.64,189.0,477.0,495.51,2.41,71.1
2025-05-07 19:14:10.335829-04:00,44.0,4757.89,510.0,9.97,134.0,510.0,510.86,2.49,71.1
2025-05-07 19:14:14.082908-04:00,44.1,4749.33,501.0,9.79,137.0,462.0,501.76,2.45,71.1
2025-05-07 19:14:17.831786-04:00,44.1,4738.53,501.0,9.79,121.0,515.0,502.4,2.45,71.1
2025-05-07 19:14:26.636851-04:00,44.2,4712.64,494.0,9.66,127.0,527.0,495.7,2.41,71.1
2025-05-07 19:14:30.381564-04:00,44.2,4703.05,498.0,9.74,125.0,503.0,499.38,2.43,71.1
2025-05-07 19:14:34.148507-04:00,44.3,4690.01,482.0,9.42,190.0,547.0,484.81,2.36,71.1
2025-05-07 19:14:37.874241-04:00,44.3,4680.42,671.0,13.12,664.0,559.0,699.22,3.28,70.9
2025-05-07 19:14:41.621470-04:00,44.4,4670.82,492.0,9.62,252.0,393.0,497.69,2.4,71.1
2025-05-07 19:14:45.371698-04:00,44.3,4657.78,516.0,10.09,146.0,508.0,516.93,2.52,70.9
2025-05-07 19:14:49.115619-04:00,44.4,4650.41,514.0,10.05,152.0,515.0,515.45,2.51,70.9
2025-05-07 19:14:52.861533-04:00,44.4,4639.61,510.0,9.97,140.0,517.0,511.01,2.49,70.9
2025-05-07 19:14:56.608317-04:00,44.4,4628.8,508.0,9.93,127.0,504.0,509.07,2.48,70.9
2025-05-07 19:15:00.355785-04:00,44.5,4615.77,515.0,10.07,195.0,513.0,516.57,2.52,70.9
2025-05-07 19:15:04.103696-04:00,44.5,4606.16,508.0,9.93,176.0,524.0,509.57,2.48,70.9
2025-05-07 19:15:10.379798-04:00,44.5,4586.77,505.0,9.87,117.0,422.0,506.06,2.47,70.9
2025-05-07 19:15:14.127661-04:00,44.6,4572.71,509.0,9.95,133.0,484.0,509.97,2.49,70.9
2025-05-07 19:15:17.876101-04:00,44.5,4558.64,434.0,8.48,240.0,428.0,437.54,2.12,70.9
2025-05-07 19:15:21.620070-04:00,44.6,4543.37,506.0,9.89,118.0,517.0,507.36,2.47,70.7
2025-05-07 19:15:25.367775-04:00,44.6,4529.3,516.0,10.09,156.0,479.0,517.35,2.52,70.7
2025-05-07 19:15:29.113871-04:00,44.6,4513.01,495.0,9.68,116.0,507.0,495.9,2.42,70.7
2025-05-07 19:15:32.861865-04:00,44.5,4498.94,481.0,9.4,135.0,488.0,482.9,2.35,70.7
2025-05-07 19:15:36.608661-04:00,44.4,4481.44,500.0,9.78,116.0,513.0,501.38,2.44,70.7
2025-05-07 19:15:40.358557-04:00,44.4,4469.6,509.0,9.95,184.0,510.0,510.63,2.49,70.7
2025-05-07 19:15:44.102749-04:00,44.4,4454.33,506.0,9.89,172.0,509.0,507.39,2.47,70.7
2025-05-07 19:15:47.849812-04:00,44.5,4436.84,498.0,9.74,146.0,450.0,499.47,2.43,70.7
2025-05-07 19:15:51.597297-04:00,44.3,4425.0,511.0,9.99,132.0,515.0,512.43,2.5,70.7
2025-05-07 19:15:55.350079-04:00,44.4,4407.51,522.0,10.21,143.0,501.0,522.9,2.55,70.7
2025-05-07 19:15:59.091236-04:00,44.4,4393.43,510.0,9.97,146.0,536.0,510.66,2.49,70.5
2025-05-07 19:16:02.838340-04:00,44.4,4378.17,501.0,9.79,243.0,446.0,504.28,2.45,70.5
2025-05-07 19:16:06.587557-04:00,44.5,4362.9,506.0,9.89,123.0,458.0,507.2,2.47,70.5
2025-05-07 19:16:10.331835-04:00,44.5,4348.67,510.0,9.97,142.0,500.0,511.35,2.49,70.5
2025-05-07 19:16:14.079670-04:00,44.5,4332.21,498.0,9.74,128.0,447.0,498.98,2.43,70.5
2025-05-07 19:16:17.829449-04:00,44.6,4321.4,481.0,9.4,182.0,379.0,482.85,2.35,70.5
2025-05-07 19:16:21.572550-04:00,44.6,4304.94,489.0,9.56,145.0,518.0,490.59,2.39,70.5
2025-05-07 19:16:25.320561-04:00,44.7,4290.71,500.0,9.78,136.0,443.0,500.91,2.44,70.5
2025-05-07 19:16:29.067417-04:00,44.6,4278.7,500.0,9.78,155.0,489.0,501.59,2.44,70.5
2025-05-07 19:16:32.813440-04:00,44.6,4266.69,501.0,9.79,199.0,523.0,502.88,2.45,70.3
2025-05-07 19:16:36.560747-04:00,44.7,4253.49,499.0,9.76,137.0,487.0,499.87,2.44,70.5
2025-05-07 19:16:40.308393-04:00,44.7,4243.71,515.0,10.07,142.0,522.0,516.01,2.52,70.5
2025-05-07 19:16:44.060995-04:00,44.7,4232.74,503.0,9.83,173.0,506.0,505.09,2.46,70.3
2025-05-07 19:16:47.800355-04:00,44.8,4219.54,509.0,9.95,190.0,451.0,510.73,2.49,70.3
2025-05-07 19:16:51.548820-04:00,44.8,4208.56,493.0,9.64,145.0,521.0,493.76,2.41,70.3
2025-05-07 19:16:55.295208-04:00,44.7,4199.82,496.0,9.7,123.0,503.0,496.85,2.42,70.3
2025-05-07 19:16:59.043084-04:00,44.7,4189.87,560.0,10.95,472.0,547.0,568.09,2.74,70.3
2025-05-07 19:17:05.320784-04:00,44.8,4169.98,509.0,9.95,123.0,505.0,510.41,2.49,70.3
2025-05-07 19:17:09.067285-04:00,44.7,4161.24,506.0,9.89,124.0,475.0,507.04,2.47,70.3
2025-05-07 19:17:12.814074-04:00,44.8,4146.83,513.0,10.03,176.0,498.0,514.02,2.51,70.3
2025-05-07 19:17:19.085615-04:00,44.8,4123.68,505.0,9.87,206.0,509.0,507.02,2.47,70.3
2025-05-07 19:17:25.365173-04:00,44.9,4100.52,492.0,9.62,148.0,498.0,493.17,2.4,70.3
2025-05-07 19:17:29.110919-04:00,44.9,4087.31,502.0,9.81,125.0,503.0,503.19,2.45,70.3
2025-05-07 19:17:32.857184-04:00,45.0,4072.89,533.0,10.42,251.0,547.0,535.25,2.61,70.3
2025-05-07 19:17:36.605247-04:00,45.1,4059.68,519.0,10.15,162.0,521.0,520.78,2.54,70.3
2025-05-07 19:17:40.351801-04:00,45.1,4015.27,507.0,9.91,158.0,488.0,508.42,2.48,70.3
2025-05-07 19:17:44.100213-04:00,45.0,3983.55,483.0,9.44,128.0,519.0,484.65,2.36,70.3
2025-05-07 19:17:47.846768-04:00,45.1,4015.57,516.0,10.09,199.0,519.0,517.63,2.52,70.3
2025-05-07 19:17:51.598124-04:00,45.0,4003.65,513.0,10.03,137.0,492.0,514.59,2.51,70.3
2025-05-07 19:17:55.338581-04:00,45.0,3883.81,470.0,9.19,130.0,482.0,471.33,2.3,70.3
2025-05-07 19:17:59.084063-04:00,45.0,1687.49,508.0,9.93,160.0,520.0,509.66,2.48,70.3
2025-05-07 19:18:02.831994-04:00,44.9,2002.8,509.0,9.95,209.0,517.0,510.85,2.49,70.3
2025-05-07 19:18:09.108302-04:00,44.8,3944.56,518.0,10.13,166.0,533.0,519.01,2.53,70.3
2025-05-07 19:18:12.856894-04:00,44.9,3929.29,481.0,9.4,147.0,435.0,482.87,2.35,70.3
2025-05-07 19:18:16.604905-04:00,44.9,3915.23,509.0,9.95,144.0,509.0,510.21,2.49,70.3
2025-05-07 19:18:20.351128-04:00,44.8,3899.97,496.0,9.7,132.0,522.0,497.21,2.42,70.3
2025-05-07 19:18:24.100305-04:00,44.8,3885.91,504.0,9.85,167.0,459.0,504.8,2.46,70.3
2025-05-07 19:18:27.843153-04:00,44.7,3876.32,475.0,9.29,128.0,495.0,476.8,2.32,70.3
2025-05-07 19:18:31.590408-04:00,44.8,3866.72,506.0,9.89,129.0,525.0,506.75,2.47,70.3
2025-05-07 19:18:35.338541-04:00,44.7,3855.92,498.0,9.74,176.0,495.0,499.93,2.43,70.3
2025-05-07 19:18:39.084168-04:00,44.6,3847.35,512.0,10.01,141.0,470.0,512.81,2.5,70.3
2025-05-07 19:18:42.831833-04:00,44.8,3837.75,513.0,10.03,133.0,504.0,514.09,2.51,70.3
2025-05-07 19:18:46.580519-04:00,44.7,3829.18,508.0,9.93,164.0,510.0,509.3,2.48,70.3
2025-05-07 19:18:50.327573-04:00,44.8,3818.37,504.0,9.85,164.0,532.0,505.12,2.46,70.2
2025-05-07 19:18:54.077738-04:00,44.9,3809.8,478.0,9.35,155.0,476.0,478.95,2.34,70.2
2025-05-07 19:18:57.818376-04:00,44.8,3798.99,492.0,9.62,124.0,495.0,493.31,2.4,70.2
2025-05-07 19:19:04.097377-04:00,44.7,3778.4,522.0,10.21,219.0,514.0,524.08,2.55,70.3
2025-05-07 19:19:07.859959-04:00,44.8,3773.25,508.0,9.93,136.0,516.0,509.42,2.48,70.3
2025-05-07 19:19:11.589672-04:00,44.8,3762.44,502.0,9.81,118.0,512.0,502.64,2.45,70.2
2025-05-07 19:19:15.341380-04:00,44.7,3749.4,504.0,9.85,123.0,519.0,505.25,2.46,70.3
2025-05-07 19:19:19.084826-04:00,44.7,3737.56,505.0,9.87,128.0,518.0,506.03,2.47,70.3
2025-05-07 19:19:22.832673-04:00,44.7,3722.29,504.0,9.85,133.0,496.0,505.3,2.46,70.2
2025-05-07 19:19:26.579318-04:00,44.8,3712.68,428.0,8.37,532.0,669.0,454.38,2.09,70.2
2025-05-07 19:19:30.325514-04:00,44.7,3704.09,494.0,9.66,141.0,528.0,494.57,2.41,70.3
2025-05-07 19:19:34.073409-04:00,44.9,3696.54,495.0,9.68,137.0,452.0,495.69,2.42,70.3
2025-05-07 19:19:37.819660-04:00,44.8,3687.79,482.0,9.42,168.0,489.0,483.91,2.36,70.3
2025-05-07 19:19:41.565730-04:00,44.9,3684.69,500.0,9.78,186.0,515.0,501.4,2.44,70.3
2025-05-07 19:19:45.317163-04:00,44.9,3675.94,502.0,9.81,147.0,520.0,502.8,2.45,70.3
2025-05-07 19:19:49.059604-04:00,44.9,3667.2,506.0,9.89,132.0,498.0,507.25,2.47,70.3
2025-05-07 19:19:52.805062-04:00,44.8,3660.68,484.0,9.46,153.0,488.0,485.53,2.37,70.3
2025-05-07 19:19:56.553370-04:00,44.9,3651.93,516.0,10.09,174.0,516.0,517.38,2.52,70.3
2025-05-07 19:20:00.299381-04:00,45.0,3641.99,506.0,9.89,115.0,494.0,506.71,2.47,70.3
2025-05-07 19:20:04.045321-04:00,44.9,3635.47,508.0,9.93,128.0,491.0,508.99,2.48,70.3
2025-05-07 19:20:07.794402-04:00,44.9,3628.95,481.0,9.4,153.0,497.0,482.73,2.35,70.3
2025-05-07 19:20:11.543991-04:00,44.8,3619.02,489.0,9.56,213.0,435.0,490.9,2.39,70.3
2025-05-07 19:20:15.285592-04:00,44.8,3609.08,488.0,9.54,150.0,452.0,489.49,2.39,70.2
2025-05-07 19:20:19.036271-04:00,44.9,3604.78,496.0,9.7,136.0,500.0,497.27,2.42,70.3
2025-05-07 19:20:22.786691-04:00,44.8,3596.04,486.0,9.5,185.0,473.0,488.38,2.38,70.3
2025-05-07 19:20:26.527800-04:00,44.8,3587.29,505.0,9.87,136.0,528.0,506.22,2.47,70.3
2025-05-07 19:20:30.274462-04:00,44.8,3578.55,506.0,9.89,121.0,476.0,507.23,2.47,70.3
2025-05-07 19:20:34.020688-04:00,44.8,3569.8,511.0,9.99,138.0,524.0,512.07,2.5,70.2
2025-05-07 19:20:37.767769-04:00,44.8,3561.05,493.0,9.64,148.0,504.0,494.46,2.41,70.3
2025-05-07 19:20:41.517141-04:00,44.7,3552.31,521.0,10.19,143.0,529.0,522.13,2.55,70.2
2025-05-07 19:20:45.261347-04:00,44.8,3541.33,505.0,9.87,127.0,521.0,506.44,2.47,70.3
2025-05-07 19:20:49.010799-04:00,44.8,3532.59,505.0,9.87,146.0,429.0,506.06,2.47,70.3
2025-05-07 19:20:52.754388-04:00,44.8,3527.26,499.0,9.76,141.0,517.0,499.78,2.44,70.3
2025-05-07 19:20:56.502067-04:00,44.8,3518.52,516.0,10.09,145.0,514.0,517.29,2.52,70.3
2025-05-07 19:21:00.250246-04:00,44.7,3510.96,514.0,10.05,115.0,512.0,515.39,2.51,70.3
2025-05-07 19:21:03.995853-04:00,44.8,3501.18,510.0,9.97,126.0,542.0,510.66,2.49,70.3
2025-05-07 19:21:07.742352-04:00,44.8,3491.4,519.0,10.15,135.0,511.0,519.94,2.54,70.3
2025-05-07 19:21:11.488484-04:00,44.7,3481.62,504.0,9.85,131.0,514.0,504.97,2.46,70.3
2025-05-07 19:21:15.234443-04:00,44.7,3471.84,505.0,9.87,123.0,504.0,505.91,2.47,70.3
2025-05-07 19:21:18.983670-04:00,44.8,3465.48,499.0,9.76,149.0,513.0,499.7,2.44,70.3
2025-05-07 19:21:22.729976-04:00,44.8,3453.47,514.0,10.05,127.0,508.0,515.39,2.51,70.3
2025-05-07 19:21:26.476604-04:00,44.7,3441.47,499.0,9.76,124.0,521.0,499.87,2.44,70.3
2025-05-07 19:21:30.223617-04:00,44.7,3435.1,503.0,9.83,118.0,473.0,503.72,2.46,70.3
2025-05-07 19:21:33.971051-04:00,44.7,3423.09,501.0,9.79,149.0,493.0,502.55,2.45,70.3
2025-05-07 19:21:37.717222-04:00,44.6,3411.09,507.0,9.91,116.0,506.0,508.4,2.48,70.3
2025-05-07 19:21:41.463951-04:00,44.6,3401.31,516.0,10.09,164.0,513.0,517.0,2.52,70.3
2025-05-07 19:21:45.212195-04:00,44.6,3389.3,506.0,9.89,172.0,449.0,506.66,2.47,70.3
2025-05-07 19:21:48.956914-04:00,44.5,3379.52,505.0,9.87,149.0,501.0,506.54,2.47,70.3
2025-05-07 19:21:52.691289-04:00,44.6,3367.51,506.0,9.89,495.0,433.0,519.44,2.47,70.3
2025-05-07 19:21:56.435924-04:00,44.7,3356.54,505.0,9.87,228.0,523.0,507.33,2.47,70.3
2025-05-07 19:22:00.181930-04:00,44.7,3351.21,440.0,8.6,637.0,640.0,469.26,2.15,70.3
2025-05-07 19:22:03.929384-04:00,44.7,3339.05,506.0,9.89,169.0,505.0,507.25,2.47,70.2
2025-05-07 19:22:07.677392-04:00,44.7,3334.76,508.0,9.93,157.0,469.0,509.3,2.48,70.3
2025-05-07 19:22:11.422135-04:00,44.7,3327.05,489.0,9.56,176.0,494.0,490.46,2.39,70.3
2025-05-07 19:22:15.169955-04:00,44.7,3319.34,495.0,9.68,114.0,503.0,495.58,2.42,70.3
2025-05-07 19:22:18.927345-04:00,44.7,3311.63,437.0,8.54,385.0,266.0,451.37,2.14,70.2
2025-05-07 19:22:25.194528-04:00,44.7,3299.62,506.0,9.89,122.0,513.0,507.38,2.47,70.2
2025-05-07 19:22:28.941445-04:00,44.8,3290.88,527.0,10.3,136.0,533.0,527.79,2.58,70.2
2025-05-07 19:22:32.687834-04:00,44.8,3278.72,511.0,9.99,131.0,526.0,511.8,2.5,70.2
2025-05-07 19:22:36.434644-04:00,44.9,3269.97,570.0,11.14,512.0,582.0,584.82,2.79,70.2
2025-05-07 19:22:40.185640-04:00,45.0,3261.22,499.0,9.76,124.0,520.0,500.4,2.44,70.2
2025-05-07 19:22:43.928229-04:00,45.1,3252.48,513.0,10.03,146.0,448.0,513.95,2.51,70.2
2025-05-07 19:22:47.676639-04:00,45.1,3242.54,517.0,10.11,126.0,507.0,517.46,2.53,70.2
2025-05-07 19:22:51.421236-04:00,45.1,3236.02,504.0,9.85,126.0,515.0,505.07,2.46,70.2
2025-05-07 19:22:55.167725-04:00,45.2,3228.31,380.0,7.43,414.0,387.0,396.11,1.86,70.2
2025-05-07 19:22:58.916651-04:00,45.2,3218.37,509.0,9.95,176.0,416.0,511.05,2.49,70.2
2025-05-07 19:23:02.663568-04:00,45.4,3214.08,439.0,8.58,408.0,693.0,454.02,2.15,70.2
2025-05-07 19:23:06.409131-04:00,45.5,3204.14,511.0,9.99,234.0,517.0,513.69,2.5,70.0
2025-05-07 19:23:10.156222-04:00,45.7,3199.84,498.0,9.74,174.0,515.0,498.81,2.43,70.0
2025-05-07 19:23:13.902113-04:00,45.9,3193.32,482.0,9.42,158.0,490.0,483.8,2.36,70.0
2025-05-07 19:23:17.648602-04:00,46.0,3183.38,509.0,9.95,110.0,519.0,509.72,2.49,70.0
2025-05-07 19:23:21.398714-04:00,46.0,3176.86,496.0,9.7,138.0,453.0,496.65,2.42,70.0
2025-05-07 19:23:25.145810-04:00,46.2,3169.15,503.0,9.83,182.0,495.0,504.7,2.46,70.0
2025-05-07 19:23:28.891830-04:00,46.2,3162.63,487.0,9.52,114.0,459.0,488.53,2.38,70.0
2025-05-07 19:23:32.639380-04:00,46.2,3158.34,494.0,9.66,162.0,511.0,495.25,2.41,69.8
2025-05-07 19:23:36.386368-04:00,46.3,3148.4,525.0,10.26,170.0,497.0,526.91,2.57,70.0
2025-05-07 19:23:40.132602-04:00,46.3,3144.11,524.0,10.24,138.0,512.0,525.37,2.56,69.8
2025-05-07 19:23:43.879403-04:00,46.4,3134.16,506.0,9.89,149.0,504.0,507.66,2.47,69.8
2025-05-07 19:23:47.625559-04:00,46.4,3127.64,494.0,9.66,135.0,528.0,495.51,2.41,69.8
2025-05-07 19:23:51.372280-04:00,46.4,3118.9,523.0,10.22,137.0,521.0,523.7,2.56,69.8
2025-05-07 19:23:55.120568-04:00,46.3,3110.15,495.0,9.68,155.0,498.0,496.5,2.42,69.8
2025-05-07 19:23:58.866931-04:00,46.4,3103.63,505.0,9.87,144.0,519.0,506.21,2.47,69.8
2025-05-07 19:24:10.203415-04:00,46.3,3078.42,497.0,9.72,112.0,501.0,497.59,2.43,69.8
2025-05-07 19:24:13.951576-04:00,46.1,3074.13,502.0,9.81,166.0,513.0,503.62,2.45,69.6
2025-05-07 19:24:17.697969-04:00,46.0,3066.42,521.0,10.19,183.0,545.0,522.19,2.55,69.6
2025-05-07 19:24:21.442062-04:00,45.9,3058.7,500.0,9.78,136.0,493.0,501.59,2.44,69.8
2025-05-07 19:24:25.191958-04:00,45.9,3050.99,501.0,9.79,139.0,493.0,501.91,2.45,69.6
2025-05-07 19:24:28.938508-04:00,45.6,3045.5,502.0,9.81,133.0,508.0,503.28,2.45,69.6
2025-05-07 19:24:32.685902-04:00,45.5,3042.24,496.0,9.7,118.0,484.0,497.11,2.42,69.6
2025-05-07 19:24:36.432534-04:00,45.5,3033.33,503.0,9.83,154.0,517.0,503.71,2.46,69.6
2025-05-07 19:24:40.179073-04:00,45.3,3026.64,504.0,9.85,150.0,512.0,504.8,2.46,69.6
2025-05-07 19:24:43.927008-04:00,45.3,3023.38,506.0,9.89,134.0,520.0,506.96,2.47,69.6
2025-05-07 19:24:47.673699-04:00,45.2,3014.46,494.0,9.66,126.0,483.0,494.69,2.41,69.6
2025-05-07 19:24:51.421974-04:00,45.3,3011.2,487.0,9.52,130.0,491.0,488.74,2.38,69.6
2025-05-07 19:24:55.168454-04:00,45.2,3006.74,511.0,9.99,157.0,476.0,512.07,2.5,69.6
2025-05-07 19:24:58.913984-04:00,45.3,3000.05,495.0,9.68,122.0,514.0,495.89,2.42,69.6
2025-05-07 19:25:02.659864-04:00,45.3,2993.35,488.0,9.54,171.0,524.0,489.37,2.39,69.6
2025-05-07 19:25:06.408584-04:00,45.2,2990.09,488.0,9.54,241.0,556.0,491.83,2.39,69.4
2025-05-07 19:25:10.151891-04:00,45.3,2984.6,496.0,9.7,197.0,466.0,497.06,2.42,69.6
2025-05-07 19:25:13.901515-04:00,45.3,2975.68,498.0,9.74,161.0,528.0,498.85,2.43,69.4
2025-05-07 19:25:17.646710-04:00,45.2,2972.42,512.0,10.01,212.0,497.0,513.38,2.5,69.4
2025-05-07 19:25:21.394055-04:00,45.3,2963.49,506.0,9.89,149.0,511.0,507.12,2.47,69.4
2025-05-07 19:25:25.141064-04:00,45.3,2958.0,498.0,9.74,132.0,492.0,499.62,2.43,69.4
2025-05-07 19:25:28.888579-04:00,45.5,2952.5,513.0,10.03,117.0,525.0,513.65,2.51,69.4
2025-05-07 19:25:32.641853-04:00,45.7,2947.01,509.0,9.95,130.0,512.0,510.38,2.49,69.6
2025-05-07 19:25:36.380733-04:00,45.8,2938.08,508.0,9.93,118.0,494.0,508.57,2.48,69.4
2025-05-07 19:25:40.127450-04:00,45.9,2932.59,515.0,10.07,174.0,537.0,516.39,2.52,69.4
2025-05-07 19:25:43.875187-04:00,45.9,2927.1,511.0,9.99,186.0,548.0,513.0,2.5,69.6
2025-05-07 19:25:47.621718-04:00,45.9,2921.6,591.0,11.55,245.0,505.0,594.6,2.89,69.4
2025-05-07 19:25:51.372928-04:00,46.0,2918.35,510.0,9.97,154.0,534.0,511.47,2.49,69.4
2025-05-07 19:25:55.115295-04:00,45.9,2909.41,489.0,9.56,141.0,436.0,489.92,2.39,69.6
2025-05-07 19:25:58.862117-04:00,45.8,2903.91,497.0,9.72,127.0,509.0,498.18,2.43,69.4
2025-05-07 19:26:02.608248-04:00,45.8,2898.42,499.0,9.76,146.0,446.0,500.52,2.44,69.4
2025-05-07 19:26:06.355194-04:00,45.8,2892.93,492.0,9.62,540.0,346.0,518.97,2.4,69.4
2025-05-07 19:26:10.102431-04:00,45.8,2889.67,507.0,9.91,248.0,522.0,509.41,2.48,69.4
2025-05-07 19:26:13.850288-04:00,45.8,2884.18,494.0,9.66,123.0,514.0,495.25,2.41,69.4
2025-05-07 19:26:17.597756-04:00,45.9,2878.69,510.0,9.97,136.0,526.0,511.64,2.49,69.4
2025-05-07 19:26:21.344104-04:00,45.9,2873.19,503.0,9.83,168.0,473.0,504.92,2.46,69.4
2025-05-07 19:26:25.092351-04:00,45.9,2867.7,407.0,7.96,519.0,668.0,432.49,1.99,69.4
2025-05-07 19:26:28.841777-04:00,45.9,2860.99,515.0,10.07,180.0,457.0,516.96,2.52,69.4
2025-05-07 19:26:32.585787-04:00,46.0,2853.26,493.0,9.64,144.0,516.0,494.03,2.41,69.4
2025-05-07 19:26:36.332758-04:00,46.1,2851.22,504.0,9.85,182.0,484.0,506.54,2.46,69.4
2025-05-07 19:26:40.078997-04:00,46.2,2843.49,487.0,9.52,131.0,489.0,488.1,2.38,69.4
2025-05-07 19:26:43.825999-04:00,46.2,2837.99,505.0,9.87,133.0,480.0,506.08,2.47,69.4
2025-05-07 19:26:47.572803-04:00,46.3,2830.26,476.0,9.31,124.0,493.0,476.91,2.33,69.4
2025-05-07 19:26:51.319759-04:00,46.3,2824.77,489.0,9.56,127.0,513.0,490.37,2.39,69.4
2025-05-07 19:26:55.065669-04:00,46.4,2817.04,506.0,9.89,148.0,446.0,507.65,2.47,69.4
2025-05-07 19:26:58.812919-04:00,46.2,2811.54,503.0,9.83,144.0,453.0,504.42,2.46,69.3
2025-05-07 19:27:02.557938-04:00,46.3,2806.05,506.0,9.89,175.0,534.0,506.93,2.47,69.4
2025-05-07 19:27:06.305663-04:00,46.2,2801.77,477.0,9.33,166.0,485.0,478.59,2.33,69.4
2025-05-07 19:27:10.054639-04:00,46.2,2796.28,510.0,9.97,154.0,523.0,511.55,2.49,69.3
2025-05-07 19:27:13.797676-04:00,46.3,2788.54,512.0,10.01,155.0,518.0,513.61,2.5,69.4
2025-05-07 19:27:17.547569-04:00,46.3,2783.05,502.0,9.81,159.0,521.0,502.82,2.45,69.3
2025-05-07 19:27:21.293809-04:00,46.2,2781.01,504.0,9.85,134.0,520.0,505.54,2.46,69.3
2025-05-07 19:27:25.041436-04:00,46.3,2773.28,503.0,9.83,163.0,504.0,503.65,2.46,69.3
2025-05-07 19:27:28.784953-04:00,46.2,2767.78,503.0,9.83,116.0,507.0,503.69,2.46,69.3
2025-05-07 19:27:32.535606-04:00,46.3,2762.29,499.0,9.76,168.0,373.0,500.17,2.44,69.3
2025-05-07 19:27:36.281116-04:00,46.4,2758.01,500.0,9.78,135.0,487.0,501.02,2.44,69.3
2025-05-07 19:27:42.559151-04:00,46.5,2749.26,505.0,9.87,108.0,515.0,506.13,2.47,69.3
2025-05-07 19:27:46.304580-04:00,46.6,2743.77,509.0,9.95,138.0,440.0,510.78,2.49,69.1
2025-05-07 19:27:50.054647-04:00,46.5,2738.27,505.0,9.87,176.0,484.0,505.96,2.47,69.1
2025-05-07 19:27:53.799031-04:00,46.7,2736.23,473.0,9.25,158.0,453.0,474.5,2.31,69.1
2025-05-07 19:27:57.544830-04:00,46.8,2730.74,493.0,9.64,117.0,487.0,493.91,2.41,69.1
2025-05-07 19:28:01.292117-04:00,46.7,2723.01,498.0,9.74,133.0,477.0,499.46,2.43,69.1
2025-05-07 19:28:05.040234-04:00,46.8,2720.97,504.0,9.85,139.0,483.0,504.78,2.46,69.1
2025-05-07 19:28:08.784995-04:00,46.8,2713.23,517.0,10.11,163.0,505.0,517.7,2.53,69.1
2025-05-07 19:28:12.528816-04:00,47.0,2711.2,516.0,10.09,118.0,525.0,517.18,2.52,69.1
2025-05-07 19:28:16.279968-04:00,47.0,2706.92,492.0,9.62,164.0,548.0,493.28,2.4,69.1
2025-05-07 19:28:20.024914-04:00,47.1,2699.19,659.0,12.88,597.0,584.0,668.2,3.22,69.1
2025-05-07 19:28:23.768825-04:00,47.1,2694.91,507.0,9.91,188.0,482.0,507.85,2.48,69.1
2025-05-07 19:28:30.049732-04:00,47.1,2687.38,424.0,8.29,337.0,523.0,434.12,2.07,69.1
2025-05-07 19:28:33.797770-04:00,47.3,2679.65,503.0,9.83,215.0,497.0,506.02,2.46,69.1
2025-05-07 19:28:37.544748-04:00,47.3,2677.61,506.0,9.89,101.0,522.0,507.39,2.47,68.9
2025-05-07 19:28:41.290536-04:00,47.3,2669.88,506.0,9.89,133.0,516.0,506.75,2.47,68.9
2025-05-07 19:28:45.038658-04:00,47.5,2667.84,505.0,9.87,199.0,506.0,506.16,2.47,68.9
2025-05-07 19:28:48.785228-04:00,47.4,2660.11,516.0,10.09,144.0,522.0,517.19,2.52,68.9
